condition,target_reaction,target product flux,growth_rate,model ID,reaction_id,flux,Pathways,Pathway Type
glc_anaerobic,EX_3hpp_e,15.505263157894717,0.6302585690226157,iJO1366_super,R_Campodonico_64,0.0005183244884290187,"[[55, 56, 64, 63]]",3HPP
glc_anaerobic,EX_3hpp_e,17.228070175438575,0.5682679926223531,iJO1366_super,R_Campodonico_126,65.41029837182101,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glc_anaerobic,EX_3hpp_e,17.228070175438575,0.5682679926223531,iJO1366_super,R_Campodonico_64,0.0005183244884290187,"[[55, 56, 64, 63]]",3HPP
glc_anaerobic,EX_3hpp_e,18.950877192982432,0.5062774162221033,iJO1366_super,R_Campodonico_126,65.41029837182101,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glc_anaerobic,EX_3hpp_e,18.950877192982432,0.5062774162221033,iJO1366_super,R_Campodonico_64,0.0005183244884290187,"[[55, 56, 64, 63]]",3HPP
glc_anaerobic,EX_3hpp_e,20.67368421052629,0.4442868398218434,iJO1366_super,R_Campodonico_126,65.41029837182101,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glc_anaerobic,EX_3hpp_e,20.67368421052629,0.4442868398218434,iJO1366_super,R_Campodonico_64,0.0005183244884290187,"[[55, 56, 64, 63]]",3HPP
glc_anaerobic,EX_3hpp_e,22.396491228070147,0.38229626342159,iJO1366_super,R_Campodonico_126,65.41029837182101,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glc_anaerobic,EX_3hpp_e,22.396491228070147,0.38229626342159,iJO1366_super,R_Campodonico_64,0.0005183244884290187,"[[55, 56, 64, 63]]",3HPP
glc_anaerobic,EX_3hpp_e,24.119298245614004,0.32030568702132833,iJO1366_super,R_Campodonico_126,65.41029837182101,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glc_anaerobic,EX_3hpp_e,24.119298245614004,0.32030568702132833,iJO1366_super,R_Campodonico_64,0.0005183244884290187,"[[55, 56, 64, 63]]",3HPP
glc_anaerobic,EX_3hpp_e,25.842105263157862,0.2583151106210733,iJO1366_super,R_Campodonico_126,65.41029837182101,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glc_anaerobic,EX_3hpp_e,25.842105263157862,0.2583151106210733,iJO1366_super,R_Campodonico_64,0.0005183244884290187,"[[55, 56, 64, 63]]",3HPP
glc_anaerobic,EX_3hpp_e,27.56491228070172,0.19632453422079932,iJO1366_super,R_Campodonico_126,65.41029837182101,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glc_anaerobic,EX_3hpp_e,27.56491228070172,0.19632453422079932,iJO1366_super,R_Campodonico_64,0.0005183244884290187,"[[55, 56, 64, 63]]",3HPP
glc_anaerobic,EX_3hpp_e,29.287719298245577,0.13117581942501197,iJO1366_super,R_Campodonico_126,65.41029837182101,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glc_anaerobic,EX_3hpp_e,29.287719298245577,0.13117581942501197,iJO1366_super,R_Campodonico_64,0.0005183244884290187,"[[55, 56, 64, 63]]",3HPP
glc_anaerobic,EX_3hpp_e,31.010526315789434,0.06558790971250178,iJO1366_super,R_Campodonico_126,65.41029837182101,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glc_anaerobic,EX_3hpp_e,31.010526315789434,0.06558790971250178,iJO1366_super,R_Campodonico_64,0.0005183244884290187,"[[55, 56, 64, 63]]",3HPP
glc_anaerobic,EX_3hpp_e,32.73333333333329,0.0,iJO1366_super,R_Campodonico_126,65.41029837182101,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glc_anaerobic,EX_3hpp_e,32.73333333333329,0.0,iJO1366_super,R_Campodonico_64,0.0005183244884290187,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,0.0,0.8271577916061253,iJO1366_super,R_Campodonico_136,4.619181475986079e-15,"[[118, 135, 136], [118, 137, 136], [121, 135, 136], [121, 137, 136]]",13PPD
glyc_aerobic,EX_3hpp_e,0.0,0.8271577916061253,iJO1366_super,R_Campodonico_55,-1.8426598150731166e-15,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_aerobic,EX_3hpp_e,0.0,0.8271577916061253,iJO1366_super,R_Campodonico_63,-1.8426598150731166e-15,"[[55, 56, 62, 63], [55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,0.0,0.8271577916061253,iJO1366_super,R_Campodonico_64,0.0005533685625783215,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,0.8669069935111757,0.814320627556056,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,1.7338139870223515,0.7763450637789969,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,2.600720980533527,0.7353934170842003,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,3.467627974044703,0.6944417703894011,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,4.334534967555879,0.6534901236945995,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,5.201441961067054,0.6125384769998018,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,6.06834895457823,0.5698471532362699,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,6.935255948089406,0.5243147222909984,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,7.8021629416005815,0.4787565022064685,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,8.669069935111757,0.43257883373573974,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,9.535976928622933,0.3864011652650048,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,10.402883922134109,0.3402234967942741,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,11.269790915645284,0.2928658874273846,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,12.13669790915646,0.24526074154231464,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,13.003604902667636,0.1974893566960048,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,13.870511896178812,0.14930221572305596,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,14.737418889689987,0.10111507475011032,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,15.604325883201163,0.05083799365179392,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_aerobic,EX_3hpp_e,16.47123287671234,0.0,iJO1366_super,R_Campodonico_64,0.0005533685625844348,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,0.0,0.2822445551862371,iJO1366_super,R_Campodonico_126,37.331525510967815,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,0.0,0.2822445551862371,iJO1366_super,R_Campodonico_56,0.0001888216073978678,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,0.0,0.2822445551862371,iJO1366_super,R_Campodonico_5,1.711254869721256e-15,"[[58, 5, 4]]",3HPP
glyc_anaerobic,EX_3hpp_e,0.0,0.2822445551862371,iJO1366_super,R_Campodonico_64,0.00018882160739786777,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,0.7935483870967731,0.275988278327676,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,0.7935483870967731,0.275988278327676,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,0.7935483870967731,0.275988278327676,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,1.5870967741935462,0.269732001469151,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,1.5870967741935462,0.269732001469151,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,1.5870967741935462,0.269732001469151,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,2.3806451612903192,0.2634757246106375,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
